cadenceSteps,condition,seed,founderId,stepStart,stepEnd,deltaP,midpointCell,fluxMagnitude,sourceCell,targetCell
40,neutral_bottleneck_mutable,14029,46,179,180,-0.08196721311475409,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14029,47,179,180,-0.03278688524590164,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14029,48,179,180,-0.01639344262295082,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14029,49,179,180,-0.06557377049180328,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,52,179,180,-0.01639344262295082,3.1.1.1,0.0,3.1.1.1,3.1.1.1
40,neutral_bottleneck_mutable,14029,54,179,180,0.16803278688524592,1.1.2.1,0.008893705634570974,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14029,57,179,180,0.13524590163934425,2.1.1.2,0.01972347058063654,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14029,59,179,180,-0.01639344262295082,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14029,63,179,180,-0.01639344262295082,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14029,64,179,180,-0.06557377049180328,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14029,3,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,4,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14029,6,180,220,0.0,1.1.1.0,0.0,1.1.1.0,1.1.1.0
40,neutral_bottleneck_mutable,14029,21,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14029,23,180,220,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14029,27,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,29,180,220,0.04999999999999999,2.1.0.2,0.013060092045716778,2.1.0.2,2.1.0.2
40,neutral_bottleneck_mutable,14029,32,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14029,38,180,220,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14029,39,180,220,0.04999999999999999,1.1.1.1,0.0025811819965052846,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,46,180,220,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14029,47,180,220,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14029,48,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14029,49,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,52,180,220,0.0,3.1.1.1,0.0,3.1.1.1,3.1.1.1
40,neutral_bottleneck_mutable,14029,54,180,220,-0.04999999999999999,1.1.2.1,0.007738600757878629,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14029,57,180,220,-0.04999999999999999,2.1.1.2,0.0033170000456532664,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14029,59,180,220,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14029,63,180,220,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14029,64,180,220,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14029,29,220,260,-0.04999999999999999,2.1.0.2,0.004631537864373213,2.1.0.2,2.1.0.2
40,neutral_bottleneck_mutable,14029,39,220,260,-0.04999999999999999,1.1.1.1,0.0042963670675217665,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,54,220,260,0.11249999999999999,1.1.2.1,0.01442491313291455,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14029,57,220,260,-0.012500000000000011,2.1.1.2,0.00341826907589006,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14029,29,260,300,0.0,2.1.0.2,0.003523405912953134,2.1.0.2,2.1.0.2
40,neutral_bottleneck_mutable,14029,39,260,300,0.0,1.1.1.1,0.005389933805156076,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,54,260,300,-0.0625,1.1.1.1,0.0077161309462498735,1.1.2.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,57,260,300,0.0625,2.1.1.2,0.00198595808195663,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14029,29,300,339,-0.01470588235294118,2.1.0.2,0.0027117864119032896,2.1.0.2,2.1.0.2
40,neutral_bottleneck_mutable,14029,39,300,339,-0.01470588235294118,1.1.1.1,0.0013687539893463443,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,54,300,339,-0.01470588235294118,1.1.1.1,0.007878890758310537,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14029,57,300,339,0.04411764705882354,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,2,179,180,-0.06896551724137931,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,3,179,180,-0.034482758620689655,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14041,4,179,180,-0.05172413793103448,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,10,179,180,0.23399014778325122,2.1.1.1,0.005514671534984791,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,13,179,180,-0.017241379310344827,1.2.1.1,0.0,1.2.1.1,1.2.1.1
40,neutral_bottleneck_mutable,14041,14,179,180,-0.08620689655172414,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,15,179,180,-0.017241379310344827,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,17,179,180,-0.08620689655172414,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,20,179,180,-0.017241379310344827,2.1.2.2,0.0,2.1.2.2,2.1.2.2
40,neutral_bottleneck_mutable,14041,25,179,180,0.1083743842364532,1.1.1.1,0.003100865353555798,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,26,179,180,-0.017241379310344827,1.1.2.2,0.0,1.1.2.2,1.1.2.2
40,neutral_bottleneck_mutable,14041,32,179,180,-0.06896551724137931,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14041,35,179,180,0.12561576354679801,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,36,179,180,0.12561576354679801,1.2.1.1,0.0,1.2.1.1,1.2.1.1
40,neutral_bottleneck_mutable,14041,37,179,180,-0.017241379310344827,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14041,38,179,180,-0.034482758620689655,1.0.1.1,0.0,1.0.1.1,1.0.1.1
40,neutral_bottleneck_mutable,14041,40,179,180,0.12561576354679801,1.2.1.1,0.0,1.2.1.1,1.2.1.1
40,neutral_bottleneck_mutable,14041,43,179,180,-0.017241379310344827,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14041,48,179,180,0.12561576354679801,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,50,179,180,-0.017241379310344827,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,53,179,180,-0.017241379310344827,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14041,54,179,180,-0.017241379310344827,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,55,179,180,-0.10344827586206896,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,56,179,180,-0.06896551724137931,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,58,179,180,-0.034482758620689655,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,61,179,180,-0.017241379310344827,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14041,65,179,180,-0.017241379310344827,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,71,179,180,-0.017241379310344827,2.2.1.2,0.0,2.2.1.2,2.2.1.2
40,neutral_bottleneck_mutable,14041,2,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,3,180,220,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14041,4,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,10,180,220,-0.019047619047619035,2.1.1.1,0.003420545277486705,2.1.1.1,2.1.2.1
40,neutral_bottleneck_mutable,14041,13,180,220,0.0,1.2.1.1,0.0,1.2.1.1,1.2.1.1
40,neutral_bottleneck_mutable,14041,14,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,15,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,17,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,20,180,220,0.0,2.1.2.2,0.0,2.1.2.2,2.1.2.2
40,neutral_bottleneck_mutable,14041,25,180,220,-0.009523809523809518,1.1.1.1,0.006455189859175998,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,26,180,220,0.0,1.1.2.2,0.0,1.1.2.2,1.1.2.2
40,neutral_bottleneck_mutable,14041,32,180,220,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14041,35,180,220,-0.009523809523809518,2.1.1.1,0.004019313200494242,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,36,180,220,-0.009523809523809518,1.2.1.1,0.00746474571499379,1.2.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,37,180,220,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14041,38,180,220,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
40,neutral_bottleneck_mutable,14041,40,180,220,-0.009523809523809518,1.2.1.1,0.0035744552001134213,1.2.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,43,180,220,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14041,48,180,220,0.05714285714285716,2.1.1.1,0.0024335776704132884,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,50,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,53,180,220,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14041,54,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,55,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14041,56,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,58,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,61,180,220,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14041,65,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,71,180,220,0.0,2.2.1.2,0.0,2.2.1.2,2.2.1.2
40,neutral_bottleneck_mutable,14041,10,220,260,-0.08484848484848484,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14041,25,220,260,0.04848484848484849,1.1.1.1,0.003220490991560493,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,35,220,260,0.04848484848484849,2.1.1.1,0.0023014185529706887,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,36,220,260,0.003030303030303022,1.2.1.1,0.006099437404870417,1.1.1.1,1.2.1.1
40,neutral_bottleneck_mutable,14041,40,220,260,0.04848484848484849,1.1.1.1,0.004814658176666829,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,48,220,260,-0.06363636363636366,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,10,260,300,0.1258741258741259,2.1.2.1,0.01058281147224992,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14041,25,260,300,-0.06643356643356643,1.1.1.1,0.0025739941182120023,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,35,260,300,-0.02797202797202797,2.1.1.1,0.004178517402692039,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,36,260,300,-0.020979020979020963,1.2.1.1,0.0012490064572099604,1.2.1.1,1.2.1.1
40,neutral_bottleneck_mutable,14041,40,260,300,-0.02797202797202797,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,48,260,300,0.0174825174825175,2.1.1.1,0.006913249244046409,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,10,300,339,-0.01139601139601143,2.1.2.1,0.0072864455796309395,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14041,25,300,339,0.03276353276353275,1.1.1.1,0.003959879336432019,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,35,300,339,-0.005698005698005715,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14041,36,300,339,0.03276353276353275,1.2.1.1,0.0024457831292051925,1.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14041,40,300,339,-0.04273504273504275,1.1.1.1,0.0018400505779373726,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14041,48,300,339,-0.005698005698005715,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14057,12,179,180,-0.1111111111111111,2.1.0.1,0.0,2.1.0.1,2.1.0.1
40,neutral_bottleneck_mutable,14057,13,179,180,-0.037037037037037035,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14057,17,179,180,-0.018518518518518517,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14057,19,179,180,-0.018518518518518517,1.1.2.1,0.0,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14057,24,179,180,-0.018518518518518517,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14057,25,179,180,0.1814814814814815,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14057,27,179,180,-0.018518518518518517,1.2.1.1,0.0,1.2.1.1,1.2.1.1
40,neutral_bottleneck_mutable,14057,28,179,180,-0.12962962962962962,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14057,33,179,180,-0.018518518518518517,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14057,34,179,180,-0.018518518518518517,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14057,38,179,180,-0.018518518518518517,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14057,40,179,180,-0.018518518518518517,2.1.1.0,0.0,2.1.1.0,2.1.1.0
40,neutral_bottleneck_mutable,14057,44,179,180,-0.018518518518518517,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14057,47,179,180,0.05185185185185187,1.0.2.2,0.01434580750836461,1.0.2.2,1.0.2.2
40,neutral_bottleneck_mutable,14057,50,179,180,0.10740740740740742,2.1.2.2,0.015849023258956246,2.1.1.2,2.1.2.2
40,neutral_bottleneck_mutable,14057,51,179,180,-0.037037037037037035,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14057,54,179,180,-0.037037037037037035,2.2.1.2,0.0,2.2.1.2,2.2.1.2
40,neutral_bottleneck_mutable,14057,58,179,180,-0.018518518518518517,1.2.1.0,0.0,1.2.1.0,1.2.1.0
40,neutral_bottleneck_mutable,14057,61,179,180,0.1814814814814815,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14057,68,179,180,0.07037037037037039,2.1.2.1,0.016263054497696904,2.1.1.1,2.1.2.1
40,neutral_bottleneck_mutable,14057,70,179,180,-0.037037037037037035,1.1.2.2,0.0,1.1.2.2,1.1.2.2
40,neutral_bottleneck_mutable,14057,71,179,180,-0.018518518518518517,2.2.2.1,0.0,2.2.2.1,2.2.2.1
40,neutral_bottleneck_mutable,14057,12,180,220,0.0,2.1.0.1,0.0,2.1.0.1,2.1.0.1
40,neutral_bottleneck_mutable,14057,13,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14057,17,180,220,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14057,19,180,220,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14057,24,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14057,25,180,220,-0.033333333333333354,2.1.1.2,0.005449985467636256,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14057,27,180,220,0.0,1.2.1.1,0.0,1.2.1.1,1.2.1.1
40,neutral_bottleneck_mutable,14057,28,180,220,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14057,33,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14057,34,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14057,38,180,220,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14057,40,180,220,0.0,2.1.1.0,0.0,2.1.1.0,2.1.1.0
40,neutral_bottleneck_mutable,14057,44,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14057,47,180,220,-0.033333333333333354,1.0.2.2,0.00671985295912662,1.0.2.2,1.0.2.2
40,neutral_bottleneck_mutable,14057,50,180,220,0.04999999999999999,2.1.2.2,0.004721562382433377,2.1.2.2,2.1.2.2
40,neutral_bottleneck_mutable,14057,51,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14057,54,180,220,0.0,2.2.1.2,0.0,2.2.1.2,2.2.1.2
40,neutral_bottleneck_mutable,14057,58,180,220,0.0,1.2.1.0,0.0,1.2.1.0,1.2.1.0
40,neutral_bottleneck_mutable,14057,61,180,220,-0.033333333333333354,1.1.1.2,0.008040763507410403,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14057,68,180,220,0.04999999999999999,2.1.2.1,0.004104600799166221,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14057,70,180,220,0.0,1.1.2.2,0.0,1.1.2.2,1.1.2.2
40,neutral_bottleneck_mutable,14057,71,180,220,0.0,2.2.2.1,0.0,2.2.2.1,2.2.2.1
40,neutral_bottleneck_mutable,14057,25,220,260,0.05555555555555555,2.1.1.2,0.0033877761484970535,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14057,47,220,260,0.0,1.0.2.2,0.00313499688780637,1.0.2.2,1.0.2.2
40,neutral_bottleneck_mutable,14057,50,220,260,-0.08333333333333334,2.1.2.2,0.0,2.1.2.2,2.1.2.2
40,neutral_bottleneck_mutable,14057,61,220,260,0.05555555555555555,1.1.1.2,0.0033524582890710557,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14057,68,220,260,-0.02777777777777779,2.1.2.1,0.0036571539696707033,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14057,25,260,300,-0.07936507936507936,2.1.1.2,0.0024174734085959464,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14057,47,260,300,0.07142857142857142,1.0.2.2,0.0038706000200177905,1.0.2.2,1.0.2.2
40,neutral_bottleneck_mutable,14057,50,260,300,0.023809523809523808,2.1.2.2,0.0030212327882075773,2.1.2.2,2.1.2.2
40,neutral_bottleneck_mutable,14057,61,260,300,-0.031746031746031744,1.1.1.2,0.0071236316868300235,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14057,68,260,300,0.015873015873015872,2.1.2.1,0.0025044018796703043,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14057,25,300,339,0.031055900621118016,2.1.1.2,0.0024201801683490743,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14057,47,300,339,-0.020703933747412,1.0.2.2,0.0,1.0.2.2,1.0.2.2
40,neutral_bottleneck_mutable,14057,50,300,339,0.026915113871635615,2.1.2.2,0.0027174285515150854,2.1.2.2,2.1.2.2
40,neutral_bottleneck_mutable,14057,61,300,339,-0.0165631469979296,1.1.1.2,0.0,1.1.1.2,1.1.1.2
40,neutral_bottleneck_mutable,14057,68,300,339,-0.020703933747412,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14071,1,179,180,-0.0196078431372549,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14071,3,179,180,-0.058823529411764705,2.1.1.0,0.0,2.1.1.0,2.1.1.0
40,neutral_bottleneck_mutable,14071,7,179,180,0.32352941176470584,2.1.1.1,0.006514434336019594,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,10,179,180,-0.0196078431372549,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14071,13,179,180,0.1519607843137255,2.1.0.2,0.003577510809577544,2.1.0.2,2.1.0.2
40,neutral_bottleneck_mutable,14071,20,179,180,-0.0392156862745098,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,26,179,180,-0.0196078431372549,2.1.1.3,0.0,2.1.1.3,2.1.1.3
40,neutral_bottleneck_mutable,14071,27,179,180,-0.0392156862745098,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14071,34,179,180,-0.0392156862745098,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,36,179,180,-0.0392156862745098,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,38,179,180,-0.0784313725490196,2.1.0.1,0.0,2.1.0.1,2.1.0.1
40,neutral_bottleneck_mutable,14071,44,179,180,-0.0392156862745098,2.1.1.0,0.0,2.1.1.0,2.1.1.0
40,neutral_bottleneck_mutable,14071,46,179,180,0.2303921568627451,1.1.2.1,0.0,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14071,48,179,180,-0.0196078431372549,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14071,50,179,180,-0.0196078431372549,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14071,52,179,180,-0.058823529411764705,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14071,55,179,180,-0.0196078431372549,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,58,179,180,-0.0392156862745098,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14071,59,179,180,-0.09803921568627451,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14071,62,179,180,-0.0196078431372549,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,63,179,180,-0.0196078431372549,2.2.1.2,0.0,2.2.1.2,2.2.1.2
40,neutral_bottleneck_mutable,14071,65,179,180,-0.0196078431372549,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14071,1,180,220,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14071,3,180,220,0.0,2.1.1.0,0.0,2.1.1.0,2.1.1.0
40,neutral_bottleneck_mutable,14071,7,180,220,-0.125,2.1.1.1,0.014647698297866232,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,10,180,220,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14071,13,180,220,0.0,2.1.0.2,0.005525927634542125,2.1.0.2,2.1.0.2
40,neutral_bottleneck_mutable,14071,20,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,26,180,220,0.0,2.1.1.3,0.0,2.1.1.3,2.1.1.3
40,neutral_bottleneck_mutable,14071,27,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14071,34,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,36,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,38,180,220,0.0,2.1.0.1,0.0,2.1.0.1,2.1.0.1
40,neutral_bottleneck_mutable,14071,44,180,220,0.0,2.1.1.0,0.0,2.1.1.0,2.1.1.0
40,neutral_bottleneck_mutable,14071,46,180,220,0.125,1.1.2.1,0.011840912042825195,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14071,48,180,220,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
40,neutral_bottleneck_mutable,14071,50,180,220,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
40,neutral_bottleneck_mutable,14071,52,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14071,55,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,58,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14071,59,180,220,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
40,neutral_bottleneck_mutable,14071,62,180,220,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,63,180,220,0.0,2.2.1.2,0.0,2.2.1.2,2.2.1.2
40,neutral_bottleneck_mutable,14071,65,180,220,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
40,neutral_bottleneck_mutable,14071,7,220,260,0.025000000000000022,2.1.1.1,0.0027378524605989915,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,13,220,260,0.04999999999999999,2.1.0.2,0.0052941965963687046,2.1.0.2,2.1.0.2
40,neutral_bottleneck_mutable,14071,46,220,260,-0.07500000000000001,1.1.2.1,0.0,1.1.2.1,1.1.2.1
40,neutral_bottleneck_mutable,14071,7,260,300,-0.036363636363636376,2.1.1.1,0.0,2.1.1.1,2.1.1.1
40,neutral_bottleneck_mutable,14071,13,260,300,-0.027272727272727282,2.1.0.2,0.007797815412334705,2.1.0.2,2.1.1.2
