condition,seed,founderId,stepStart,stepEnd,pStart,pEnd,deltaP,muStart,muEnd,midpoint,fluxVector,fluxMagnitude,sourceCell,targetCell,midpointCell,crossesCellBoundary
scarcity_mutable,14003,39,185,190,0.01818181818181818,0.019230769230769232,0.001048951048951051,"[0.5041594078681364,0.6603329787164967,0.3477617057048407,0.46917436409183666]","[0.5041594078681364,0.6603329787164967,0.3477617057048407,0.46917436409183666]","[0.5041594078681364,0.6603329787164967,0.3477617057048407,0.46917436409183666]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14003,41,185,190,0.03636363636363636,0.038461538461538464,0.002097902097902102,"[0.4575425492171881,0.25652566491300677,0.47221750414463187,0.24926465999277914]","[0.4575425492171881,0.25652566491300677,0.47221750414463187,0.24926465999277914]","[0.4575425492171881,0.25652566491300677,0.47221750414463187,0.24926465999277914]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.0,1.1.1.0,1.1.1.0,False
scarcity_mutable,14003,45,185,190,0.01818181818181818,0.019230769230769232,0.001048951048951051,"[0.3593371134301045,0.38037222882468036,0.544867248423959,0.44241811034442136]","[0.3593371134301045,0.38037222882468036,0.544867248423959,0.44241811034442136]","[0.3593371134301045,0.38037222882468036,0.544867248423959,0.44241811034442136]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14003,46,185,190,0.03636363636363636,0.038461538461538464,0.002097902097902102,"[0.6479365926858669,0.4493859049691459,0.315641956987436,0.322420898773522]","[0.6479365926858669,0.4493859049691459,0.315641956987436,0.322420898773522]","[0.6479365926858669,0.4493859049691459,0.315641956987436,0.322420898773522]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,47,185,190,0.05454545454545454,0.057692307692307696,0.0031468531468531527,"[0.44467032953506697,0.21501169151814836,0.41158452581710314,0.3331736580650835]","[0.44467032953506697,0.21501169151814836,0.41158452581710314,0.3331736580650835]","[0.44467032953506697,0.21501169151814836,0.41158452581710314,0.3331736580650835]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14003,49,185,190,0.01818181818181818,0.019230769230769232,0.001048951048951051,"[0.42768267317012776,0.517248091976764,0.33537181180194664,0.4519917039735575]","[0.42768267317012776,0.517248091976764,0.33537181180194664,0.4519917039735575]","[0.42768267317012776,0.517248091976764,0.33537181180194664,0.4519917039735575]","[0.0,0.0,0.0,0.0]",0.0,1.2.1.1,1.2.1.1,1.2.1.1,False
scarcity_mutable,14003,51,185,190,0.01818181818181818,0.019230769230769232,0.001048951048951051,"[0.33533367006524256,0.531380244723054,0.5124731428033141,0.29679676741631233]","[0.33533367006524256,0.531380244723054,0.5124731428033141,0.29679676741631233]","[0.33533367006524256,0.531380244723054,0.5124731428033141,0.29679676741631233]","[0.0,0.0,0.0,0.0]",0.0,1.2.2.1,1.2.2.1,1.2.2.1,False
scarcity_mutable,14003,52,185,190,0.01818181818181818,0.019230769230769232,0.001048951048951051,"[0.5378034733905244,0.4556448961492142,0.43923072458545515,0.36666418090758546]","[0.5378034733905244,0.4556448961492142,0.43923072458545515,0.36666418090758546]","[0.5378034733905244,0.4556448961492142,0.43923072458545515,0.36666418090758546]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,54,185,190,0.07272727272727272,0.057692307692307696,-0.015034965034965028,"[0.5277166314573796,0.5021297797763593,0.4050629562221077,0.4301467437070881]","[0.5115059794538747,0.4923763402249774,0.40369862968878745,0.4178242164005035]","[0.5196113054556271,0.4972530600006684,0.4043807929554476,0.42398548005379577]","[-0.0010570932163124704,-0.0006360197469694849,-8.896744701546372e-05,-0.0008035494205167941]",0.0014749827335770057,2.2.1.1,2.1.1.1,2.1.1.1,True
scarcity_mutable,14003,58,185,190,0.03636363636363636,0.038461538461538464,0.002097902097902102,"[0.720311251964896,0.4325029780572356,0.49510726254101933,0.3788810635639671]","[0.720311251964896,0.4325029780572356,0.49510726254101933,0.3788810635639671]","[0.720311251964896,0.4325029780572356,0.49510726254101933,0.3788810635639671]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,60,185,190,0.03636363636363636,0.038461538461538464,0.002097902097902102,"[0.5091035056739862,0.3469612100519048,0.36820728168355304,0.4277355944842941]","[0.5091035056739862,0.3469612100519048,0.36820728168355304,0.4277355944842941]","[0.5091035056739862,0.3469612100519048,0.36820728168355304,0.4277355944842941]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,64,185,190,0.01818181818181818,0.0,-0.01818181818181818,"[0.37424623680946445,0.5017470658861427,0.37755721812672466,0.3173297718613144]","[0.37424623680946445,0.5017470658861427,0.37755721812672466,0.3173297718613144]","[0.37424623680946445,0.5017470658861427,0.37755721812672466,0.3173297718613144]","[0.0,0.0,0.0,0.0]",0.0,1.2.1.1,1.2.1.1,1.2.1.1,False
scarcity_mutable,14003,68,185,190,0.01818181818181818,0.019230769230769232,0.001048951048951051,"[0.6638054421176023,0.44004167765468966,0.3548032875261293,0.5235471281496806]","[0.6638054421176023,0.44004167765468966,0.3548032875261293,0.5235471281496806]","[0.6638054421176023,0.44004167765468966,0.3548032875261293,0.5235471281496806]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14003,69,185,190,0.01818181818181818,0.019230769230769232,0.001048951048951051,"[0.570342861386961,0.4619419345162993,0.5142846816381609,0.42504514602501287]","[0.570342861386961,0.4619419345162993,0.5142846816381609,0.42504514602501287]","[0.570342861386961,0.4619419345162993,0.5142846816381609,0.42504514602501287]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14003,1,190,195,0.038461538461538464,0.0392156862745098,0.0007541478129713397,"[0.5649503350023265,0.4423267219827332,0.40356231458759856,0.45260979836209136]","[0.5649503350023265,0.4423267219827332,0.40356231458759856,0.45260979836209136]","[0.5649503350023265,0.4423267219827332,0.40356231458759856,0.45260979836209136]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,3,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.5051006242031885,0.6070790029398796,0.3724810382994684,0.5547442750708689]","[0.5051006242031885,0.6070790029398796,0.3724810382994684,0.5547442750708689]","[0.5051006242031885,0.6070790029398796,0.3724810382994684,0.5547442750708689]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.2,2.2.1.2,2.2.1.2,False
scarcity_mutable,14003,4,190,195,0.038461538461538464,0.0392156862745098,0.0007541478129713397,"[0.6872814916635777,0.6400372021653544,0.31596655169546006,0.31860708401061544]","[0.6872814916635777,0.6400372021653544,0.31596655169546006,0.31860708401061544]","[0.6872814916635777,0.6400372021653544,0.31596655169546006,0.31860708401061544]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14003,13,190,195,0.038461538461538464,0.0392156862745098,0.0007541478129713397,"[0.44813473682659366,0.3073266611950438,0.3464984177752003,0.5416333933453961]","[0.44813473682659366,0.3073266611950438,0.3464984177752003,0.5416333933453961]","[0.44813473682659366,0.3073266611950438,0.3464984177752003,0.5416333933453961]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.2,1.1.1.2,1.1.1.2,False
scarcity_mutable,14003,17,190,195,0.057692307692307696,0.058823529411764705,0.0011312217194570096,"[0.5906083841379668,0.399568387007274,0.3682947307504129,0.37937952907318]","[0.5906083841379668,0.399568387007274,0.3682947307504129,0.37937952907318]","[0.5906083841379668,0.399568387007274,0.3682947307504129,0.37937952907318]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,20,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.4099132586876397,0.4717163422052501,0.34940976895911147,0.4054575704980805]","[0.4099132586876397,0.4717163422052501,0.34940976895911147,0.4054575704980805]","[0.4099132586876397,0.4717163422052501,0.34940976895911147,0.4054575704980805]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14003,21,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.562604757356025,0.5182584581454863,0.3438793914653553,0.312668904090563]","[0.562604757356025,0.5182584581454863,0.3438793914653553,0.312668904090563]","[0.562604757356025,0.5182584581454863,0.3438793914653553,0.312668904090563]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14003,23,190,195,0.057692307692307696,0.058823529411764705,0.0011312217194570096,"[0.4920284284659025,0.466404123436873,0.3832255548115968,0.31121476019763655]","[0.4920284284659025,0.466404123436873,0.3832255548115968,0.31121476019763655]","[0.4920284284659025,0.466404123436873,0.3832255548115968,0.31121476019763655]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14003,24,190,195,0.038461538461538464,0.0196078431372549,-0.018853695324283562,"[0.706657676767604,0.5515653486345168,0.30158136776298317,0.47128993393152596]","[0.7303540566890958,0.5560348200844766,0.31458289581135895,0.4734701529783778]","[0.7185058667283499,0.5538000843594967,0.30808213178717103,0.4723800434549519]","[0.0006880170640855451,0.0001297697215863138,0.0003774953468042744,6.330198590029849e-05]",0.0007979458248473285,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14003,25,190,195,0.057692307692307696,0.058823529411764705,0.0011312217194570096,"[0.4066370534184691,0.35152389341038776,0.23711616939330712,0.3857587166750216]","[0.4066370534184691,0.35152389341038776,0.23711616939330712,0.3857587166750216]","[0.4066370534184691,0.35152389341038776,0.23711616939330712,0.3857587166750216]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14003,26,190,195,0.11538461538461539,0.11764705882352941,0.002262443438914019,"[0.6405967728204214,0.39743715197706403,0.4953590503728292,0.4173868874072803]","[0.6405967728204214,0.39743715197706403,0.4953590503728292,0.4173868874072803]","[0.6405967728204214,0.39743715197706403,0.4953590503728292,0.4173868874072803]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,33,190,195,0.09615384615384616,0.09803921568627451,0.0018853695324283493,"[0.5333126214711573,0.3271931437456367,0.3283903021739586,0.46850350013518194]","[0.5333126214711573,0.3271931437456367,0.3283903021739586,0.46850350013518194]","[0.5333126214711573,0.3271931437456367,0.3283903021739586,0.46850350013518194]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,39,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.5041594078681364,0.6603329787164967,0.3477617057048407,0.46917436409183666]","[0.5041594078681364,0.6603329787164967,0.3477617057048407,0.46917436409183666]","[0.5041594078681364,0.6603329787164967,0.3477617057048407,0.46917436409183666]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14003,41,190,195,0.038461538461538464,0.0392156862745098,0.0007541478129713397,"[0.4575425492171881,0.25652566491300677,0.47221750414463187,0.24926465999277914]","[0.4575425492171881,0.25652566491300677,0.47221750414463187,0.24926465999277914]","[0.4575425492171881,0.25652566491300677,0.47221750414463187,0.24926465999277914]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.0,1.1.1.0,1.1.1.0,False
scarcity_mutable,14003,45,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.3593371134301045,0.38037222882468036,0.544867248423959,0.44241811034442136]","[0.3593371134301045,0.38037222882468036,0.544867248423959,0.44241811034442136]","[0.3593371134301045,0.38037222882468036,0.544867248423959,0.44241811034442136]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14003,46,190,195,0.038461538461538464,0.0392156862745098,0.0007541478129713397,"[0.6479365926858669,0.4493859049691459,0.315641956987436,0.322420898773522]","[0.6479365926858669,0.4493859049691459,0.315641956987436,0.322420898773522]","[0.6479365926858669,0.4493859049691459,0.315641956987436,0.322420898773522]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,47,190,195,0.057692307692307696,0.058823529411764705,0.0011312217194570096,"[0.44467032953506697,0.21501169151814836,0.41158452581710314,0.3331736580650835]","[0.44467032953506697,0.21501169151814836,0.41158452581710314,0.3331736580650835]","[0.44467032953506697,0.21501169151814836,0.41158452581710314,0.3331736580650835]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14003,49,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.42768267317012776,0.517248091976764,0.33537181180194664,0.4519917039735575]","[0.42768267317012776,0.517248091976764,0.33537181180194664,0.4519917039735575]","[0.42768267317012776,0.517248091976764,0.33537181180194664,0.4519917039735575]","[0.0,0.0,0.0,0.0]",0.0,1.2.1.1,1.2.1.1,1.2.1.1,False
scarcity_mutable,14003,51,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.33533367006524256,0.531380244723054,0.5124731428033141,0.29679676741631233]","[0.33533367006524256,0.531380244723054,0.5124731428033141,0.29679676741631233]","[0.33533367006524256,0.531380244723054,0.5124731428033141,0.29679676741631233]","[0.0,0.0,0.0,0.0]",0.0,1.2.2.1,1.2.2.1,1.2.2.1,False
scarcity_mutable,14003,52,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.5378034733905244,0.4556448961492142,0.43923072458545515,0.36666418090758546]","[0.5378034733905244,0.4556448961492142,0.43923072458545515,0.36666418090758546]","[0.5378034733905244,0.4556448961492142,0.43923072458545515,0.36666418090758546]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,54,190,195,0.057692307692307696,0.058823529411764705,0.0011312217194570096,"[0.5115059794538747,0.4923763402249774,0.40369862968878745,0.4178242164005035]","[0.5115059794538747,0.4923763402249774,0.40369862968878745,0.4178242164005035]","[0.5115059794538747,0.4923763402249774,0.40369862968878745,0.4178242164005035]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,58,190,195,0.038461538461538464,0.0392156862745098,0.0007541478129713397,"[0.720311251964896,0.4325029780572356,0.49510726254101933,0.3788810635639671]","[0.720311251964896,0.4325029780572356,0.49510726254101933,0.3788810635639671]","[0.720311251964896,0.4325029780572356,0.49510726254101933,0.3788810635639671]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,60,190,195,0.038461538461538464,0.0392156862745098,0.0007541478129713397,"[0.5091035056739862,0.3469612100519048,0.36820728168355304,0.4277355944842941]","[0.5091035056739862,0.3469612100519048,0.36820728168355304,0.4277355944842941]","[0.5091035056739862,0.3469612100519048,0.36820728168355304,0.4277355944842941]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,68,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.6638054421176023,0.44004167765468966,0.3548032875261293,0.5235471281496806]","[0.6638054421176023,0.44004167765468966,0.3548032875261293,0.5235471281496806]","[0.6638054421176023,0.44004167765468966,0.3548032875261293,0.5235471281496806]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14003,69,190,195,0.019230769230769232,0.0196078431372549,0.00037707390648566985,"[0.570342861386961,0.4619419345162993,0.5142846816381609,0.42504514602501287]","[0.570342861386961,0.4619419345162993,0.5142846816381609,0.42504514602501287]","[0.570342861386961,0.4619419345162993,0.5142846816381609,0.42504514602501287]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14003,1,195,200,0.0392156862745098,0.04081632653061224,0.0016006402561024383,"[0.5649503350023265,0.4423267219827332,0.40356231458759856,0.45260979836209136]","[0.5649503350023265,0.4423267219827332,0.40356231458759856,0.45260979836209136]","[0.5649503350023265,0.4423267219827332,0.40356231458759856,0.45260979836209136]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,3,195,200,0.0196078431372549,0.02040816326530612,0.0008003201280512191,"[0.5051006242031885,0.6070790029398796,0.3724810382994684,0.5547442750708689]","[0.5051006242031885,0.6070790029398796,0.3724810382994684,0.5547442750708689]","[0.5051006242031885,0.6070790029398796,0.3724810382994684,0.5547442750708689]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.2,2.2.1.2,2.2.1.2,False
scarcity_mutable,14003,4,195,200,0.0392156862745098,0.04081632653061224,0.0016006402561024383,"[0.6872814916635777,0.6400372021653544,0.31596655169546006,0.31860708401061544]","[0.6872814916635777,0.6400372021653544,0.31596655169546006,0.31860708401061544]","[0.6872814916635777,0.6400372021653544,0.31596655169546006,0.31860708401061544]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14003,13,195,200,0.0392156862745098,0.04081632653061224,0.0016006402561024383,"[0.44813473682659366,0.3073266611950438,0.3464984177752003,0.5416333933453961]","[0.44813473682659366,0.3073266611950438,0.3464984177752003,0.5416333933453961]","[0.44813473682659366,0.3073266611950438,0.3464984177752003,0.5416333933453961]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.2,1.1.1.2,1.1.1.2,False
scarcity_mutable,14003,17,195,200,0.058823529411764705,0.061224489795918366,0.002400960384153661,"[0.5906083841379668,0.399568387007274,0.3682947307504129,0.37937952907318]","[0.5906083841379668,0.399568387007274,0.3682947307504129,0.37937952907318]","[0.5906083841379668,0.399568387007274,0.3682947307504129,0.37937952907318]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14003,20,195,200,0.0196078431372549,0.02040816326530612,0.0008003201280512191,"[0.4099132586876397,0.4717163422052501,0.34940976895911147,0.4054575704980805]","[0.4099132586876397,0.4717163422052501,0.34940976895911147,0.4054575704980805]","[0.4099132586876397,0.4717163422052501,0.34940976895911147,0.4054575704980805]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14003,21,195,200,0.0196078431372549,0.02040816326530612,0.0008003201280512191,"[0.562604757356025,0.5182584581454863,0.3438793914653553,0.312668904090563]","[0.562604757356025,0.5182584581454863,0.3438793914653553,0.312668904090563]","[0.562604757356025,0.5182584581454863,0.3438793914653553,0.312668904090563]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14003,23,195,200,0.058823529411764705,0.061224489795918366,0.002400960384153661,"[0.4920284284659025,0.466404123436873,0.3832255548115968,0.31121476019763655]","[0.4920284284659025,0.466404123436873,0.3832255548115968,0.31121476019763655]","[0.4920284284659025,0.466404123436873,0.3832255548115968,0.31121476019763655]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14003,24,195,200,0.0196078431372549,0.0,-0.0196078431372549,"[0.7303540566890958,0.5560348200844766,0.31458289581135895,0.4734701529783778]","[0.7303540566890958,0.5560348200844766,0.31458289581135895,0.4734701529783778]","[0.7303540566890958,0.5560348200844766,0.31458289581135895,0.4734701529783778]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
